reflector_ip,ip_version,offset,description,country_code,country_name,region,sub_region
103.72.163.9,4,655,miasa.org.my,MY,Malaysia,Asia,South-eastern Asia
103.6.198.240,4,-968,micost.edu.my,MY,Malaysia,Asia,South-eastern Asia
124.217.255.72,4,1675,mightypeople.asia,MY,Malaysia,Asia,South-eastern Asia
202.45.139.67,4,-8,mimos.my,MY,Malaysia,Asia,South-eastern Asia
117.53.155.31,4,12,minimeinsights.com,MY,Malaysia,Asia,South-eastern Asia
103.6.198.212,4,348,mir.com.my,MY,Malaysia,Asia,South-eastern Asia
203.106.85.229,4,0,mol.com,MY,Malaysia,Asia,South-eastern Asia
103.27.72.32,4,25,mpoc.org.my,MY,Malaysia,Asia,South-eastern Asia
103.8.25.202,4,56,muftiselangor.gov.my,MY,Malaysia,Asia,South-eastern Asia
103.21.183.91,4,5,mulupark.com,MY,Malaysia,Asia,South-eastern Asia
137.59.110.109,4,190732,muzart.com.my,MY,Malaysia,Asia,South-eastern Asia
101.99.66.85,4,223905,mybsd.org.my,MY,Malaysia,Asia,South-eastern Asia
185.93.164.160,4,33,mycen.com.my,MY,Malaysia,Asia,South-eastern Asia
185.93.165.42,4,9,mydelux.com.my,MY,Malaysia,Asia,South-eastern Asia
103.6.196.138,4,14,myhoponhopoff.com,MY,Malaysia,Asia,South-eastern Asia
43.252.214.185,4,2631,mypenang.gov.my,MY,Malaysia,Asia,South-eastern Asia
110.4.45.113,4,326,newgrand.com.hk,MY,Malaysia,Asia,South-eastern Asia
110.74.174.131,4,22,newpages.com.my,MY,Malaysia,Asia,South-eastern Asia
137.59.109.48,4,2,newsarawaktribune.com.my,MY,Malaysia,Asia,South-eastern Asia
103.212.71.150,4,746,niosh.com.my,MY,Malaysia,Asia,South-eastern Asia
103.17.211.69,4,42,nsz.com.my,MY,Malaysia,Asia,South-eastern Asia
43.245.98.29,4,-3,nylon.com.sg,MY,Malaysia,Asia,South-eastern Asia
103.6.198.156,4,-701,oceanviewresort.com.my,MY,Malaysia,Asia,South-eastern Asia
117.53.155.158,4,2,onedaymd.com,MY,Malaysia,Asia,South-eastern Asia
42.0.28.86,4,4,onwater.my,MY,Malaysia,Asia,South-eastern Asia
183.78.2.98,4,443193,Ookla Speedtest Server 1701: speedtest.ytlcomms.my,MY,Malaysia,Asia,South-eastern Asia
203.82.76.67,4,255,Ookla Speedtest Server 5527: speedopdg1.celcom.net.my,MY,Malaysia,Asia,South-eastern Asia
203.82.76.122,4,227,Ookla Speedtest Server 5532: speedokrt1.celcom.net.my,MY,Malaysia,Asia,South-eastern Asia
203.82.77.2,4,99,Ookla Speedtest Server 5721: speedokpg1.celcom.net.my,MY,Malaysia,Asia,South-eastern Asia
210.187.84.114,4,201,Ookla Speedtest Server 19302: speedtest-bat.tm.com.my,MY,Malaysia,Asia,South-eastern Asia
58.26.239.30,4,115,Ookla Speedtest Server 19318: speedtest-klg.tm.com.my,MY,Malaysia,Asia,South-eastern Asia
58.27.108.233,4,240,Ookla Speedtest Server 45622: speedtest-eastern.tm.com.my,MY,Malaysia,Asia,South-eastern Asia
103.95.32.18,4,343,Ookla Speedtest Server 48653: speedtest.ks-itsolutions.com,MY,Malaysia,Asia,South-eastern Asia
202.75.141.58,4,-29664892,Ookla Speedtest Server 54521: dingookla01.maxis.com.my,MY,Malaysia,Asia,South-eastern Asia
203.82.64.2,4,256,Ookla Speedtest Server 55493: speedowpj1.celcom.net.my,MY,Malaysia,Asia,South-eastern Asia
123.136.113.149,4,91,Ookla Speedtest Server 56684: speedtestjhr.u.net.my,MY,Malaysia,Asia,South-eastern Asia
203.82.64.4,4,291,Ookla Speedtest Server 57660: speedomhspenang.celcom.net.my,MY,Malaysia,Asia,South-eastern Asia
203.82.64.5,4,223,Ookla Speedtest Server 57661: speedomhskotabharu.celcom.net.my,MY,Malaysia,Asia,South-eastern Asia
202.190.33.15,4,38337,Ookla Speedtest Server 58185: speedtest-png1.rateone.net,MY,Malaysia,Asia,South-eastern Asia
103.242.16.70,4,238613,Ookla Speedtest Server 59779: speed.connectme.my,MY,Malaysia,Asia,South-eastern Asia
203.99.138.230,4,-16946,Ookla Speedtest Server 60155: speed2.connectme.my,MY,Malaysia,Asia,South-eastern Asia
103.131.134.254,4,274,Ookla Speedtest Server 62527: speedtest.mnpermai.com,MY,Malaysia,Asia,South-eastern Asia
103.142.54.147,4,15445,Ookla Speedtest Server 62732: speedtest.mcds.com.my,MY,Malaysia,Asia,South-eastern Asia
1.9.241.2,4,269,Ookla Speedtest Server 64137: speedtest-brf.tm.com.my,MY,Malaysia,Asia,South-eastern Asia
218.208.44.10,4,319,Ookla Speedtest Server: speedtest-sabah.tm.com.my,MY,Malaysia,Asia,South-eastern Asia
183.78.2.154,4,-19814,Ookla Speedtest Server: speedtest4.ytlcomms.my,MY,Malaysia,Asia,South-eastern Asia
183.78.2.158,4,-2235,Ookla Speedtest Server: speedtest5.ytlcomms.my,MY,Malaysia,Asia,South-eastern Asia
103.6.198.238,4,-6,Ookla Speedtest Server: www.penangfon.net,MY,Malaysia,Asia,South-eastern Asia
183.78.170.116,4,1237,orbitron.com.my,MY,Malaysia,Asia,South-eastern Asia
103.6.198.137,4,-5,organicmalaysia.com.my,MY,Malaysia,Asia,South-eastern Asia
185.93.165.187,4,9,oum.edu.my,MY,Malaysia,Asia,South-eastern Asia
110.74.164.59,4,9,pacautomarketing.com,MY,Malaysia,Asia,South-eastern Asia
202.71.109.37,4,192,parttimejobs2u.com,MY,Malaysia,Asia,South-eastern Asia
103.27.74.73,4,42,pas.org.my,MY,Malaysia,Asia,South-eastern Asia
58.84.41.112,4,44,pavilion-kl.com,MY,Malaysia,Asia,South-eastern Asia
103.82.140.149,4,4,pc6.com,MY,Malaysia,Asia,South-eastern Asia
118.107.200.162,4,34,penanginstitute.org,MY,Malaysia,Asia,South-eastern Asia
117.53.155.179,4,70,plus-solar.com.my,MY,Malaysia,Asia,South-eastern Asia
58.26.20.3,4,23,pmo.gov.my,MY,Malaysia,Asia,South-eastern Asia
185.93.166.20,4,64,poeajobs.ph,MY,Malaysia,Asia,South-eastern Asia
202.75.41.211,4,534,portal2u.net,MY,Malaysia,Asia,South-eastern Asia
110.4.47.190,4,3,posb.com.sg,MY,Malaysia,Asia,South-eastern Asia
103.6.244.86,4,50,premiumoutlets.com.my,MY,Malaysia,Asia,South-eastern Asia
192.95.62.127,4,67,prettyextraordinary.com,MY,Malaysia,Asia,South-eastern Asia
111.90.142.174,4,45,pricedingold.com,MY,Malaysia,Asia,South-eastern Asia
111.90.135.98,4,2048,propertymillionaire.com.my,MY,Malaysia,Asia,South-eastern Asia
103.197.57.67,4,8,qne.com.my,MY,Malaysia,Asia,South-eastern Asia
42.0.28.79,4,4,qomps.com.my,MY,Malaysia,Asia,South-eastern Asia
112.137.163.56,4,1432,quietamerican.org,MY,Malaysia,Asia,South-eastern Asia
43.225.110.18,4,765,renotalk.com,MY,Malaysia,Asia,South-eastern Asia
103.6.198.192,4,-66249,sarawakforestry.com,MY,Malaysia,Asia,South-eastern Asia
124.217.254.93,4,1721,sdgolfpro.com,MY,Malaysia,Asia,South-eastern Asia
103.21.182.247,4,12,secretrecipe.com.my,MY,Malaysia,Asia,South-eastern Asia
111.90.140.168,4,5,selbstheilung-online.com,MY,Malaysia,Asia,South-eastern Asia
202.71.109.16,4,-450,shahrullahkhan.com,MY,Malaysia,Asia,South-eastern Asia
118.107.205.81,4,12,shashinki.com,MY,Malaysia,Asia,South-eastern Asia
103.8.24.81,4,3,sibergroups.com,MY,Malaysia,Asia,South-eastern Asia
103.6.196.120,4,-231,sign-ific-ance.co.uk,MY,Malaysia,Asia,South-eastern Asia
